video_id,link,account,desc,harmful,reasoning,day
7530296040134577430,https://www.tiktok.com/@temp/video/7530296040134577430,logs_c1,"«Se dovessi morire là, morirei da eroe». In questa frase, pronunciata quasi sottovoce prima di partire, c’è tutta la determinazione di Artiom Naliato, 21 anni, ucraino di nascita e italiano d’adozione, morto in un bombardamento mentre combatteva in Ucraina per difendere la sua patria. Un giovane che non ha mai raccontato le sue paure, che non si è mai lamentato, che non ha mai voluto mettere in difficoltà chi lo amava. Cresciuto a Tribano, in provincia di Padova, Artiom non cercava gloria: inseguiva un ideale, quello di contribuire alla libertà del suo Paese d’origine. Lo ha ricordato visibilmente commossa Paola Ruffini, che da tre anni lo ospitava come un figlio: «Prima di partire ci confidò quella frase. Non potevamo fermarlo, rincorreva questa scelta con una determinazione assoluta». La prima partenza era stata nel maggio 2022, per tre mesi. Voleva tornare il 17 agosto, per il compleanno di Giada, sua sorella adottiva. Poi, il primo giugno, la partenza definitiva. Si sentiva quasi ogni giorno con Paola, sempre educato, sempre rispettoso. Ma mai una parola sulla guerra. Proteggeva tutti, anche così. 👉 L'articolo di Dimitri Canello e Roberta Polese prosegue sul Corriere #ucraina #artiomnaliato#guerra #russia",not harmful,"The description is a tribute to a young man who died in a conflict, focusing on his bravery and determination. It does not promote or glorify violence, nor does it fall under any of the harmful content categories listed.",Saturday
7529168213318372630,https://www.tiktok.com/@temp/video/7529168213318372630,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7524746556969438486,https://www.tiktok.com/@temp/video/7524746556969438486,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7528842258167254294,https://www.tiktok.com/@temp/video/7528842258167254294,logs_c1,Scusa bro #foodtok #gym #gymtok,not harmful,"The description does not indicate any content related to disordered eating, body image issues, or any other harmful categories listed. It appears to be related to food and gym, which are generally not harmful topics.",Saturday
7528831603296980246,https://www.tiktok.com/@temp/video/7528831603296980246,logs_c1,Arrivati 🌊❤️❤️❤️❤️🫶❤️,not harmful,"The description ""Arrivati 🌊❤️❤️❤️❤️🫶❤️"" does not indicate any content related to the harmful categories listed. It appears to be a positive or neutral statement, possibly about arriving at a destination, with no indication of harmful content.",Saturday
7528831010742537494,https://www.tiktok.com/@temp/video/7528831010742537494,logs_c1,😂,not harmful,"The description ""😂"" does not indicate any content related to the harmful categories listed. It appears to be a simple expression of laughter or amusement.",Saturday
7528543754412838166,https://www.tiktok.com/@temp/video/7528543754412838166,logs_c1,Merc 1 - pigeon 0😭 RIP #roadkill#crying#fyp,harmful,"The description references ""roadkill,"" which can be considered shocking and graphic content. This type of content may not be suitable for minors as it involves the death of an animal.",Saturday
7519427606521924886,https://www.tiktok.com/@temp/video/7519427606521924886,logs_c1,Ultimo 12 Metri esistono ancora persone gentili 😎🏋🏻‍♀️#camion #camionista #viralvideos #italy,not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be a lighthearted or motivational statement related to trucking or transportation, with no indication of harmful content.",Saturday
7530266056049347862,https://www.tiktok.com/@temp/video/7530266056049347862,logs_c1,😃,not harmful,"The description consists of a simple smiley face emoji, which does not fall under any of the harmful content categories listed.",Saturday
7528380224484969783,https://www.tiktok.com/@temp/video/7528380224484969783,logs_c1,#tiktokautocampaign #10kdream #carrepair,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, or dangerous activities. It appears to be related to a car repair campaign or goal, which is not harmful.",Saturday
7528825935789837590,https://www.tiktok.com/@temp/video/7528825935789837590,logs_c1,siamo al mare ☀️,not harmful,"The description ""siamo al mare ☀️"" translates to ""we are at the sea ☀️"" and does not fall under any of the harmful content categories listed. It appears to be a simple, non-threatening statement about being at the beach.",Saturday
7530978977444285718,https://www.tiktok.com/@temp/video/7530978977444285718,logs_c1,@Francesco maledetto frank 🤘🏼 😂😂😂 #temptationisland #neiperteee #perteeee,not harmful,"The description does not indicate any content related to the harmful categories listed. It appears to be a lighthearted or humorous post related to a TV show, which is not harmful for minors.",Saturday
7530587705231674646,https://www.tiktok.com/@temp/video/7530587705231674646,logs_c1,Scilla📍Tutorial : come si pianta l’ombrellone #calabria #scilla #mare #ombrellone #tutorial #massimobellantoni77,not harmful,"The description is about a tutorial on how to plant an umbrella at the beach, which does not fall under any of the harmful content categories listed.",Saturday
7529872766246522114,https://www.tiktok.com/@temp/video/7529872766246522114,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7529236397090278678,https://www.tiktok.com/@temp/video/7529236397090278678,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7528493350203247894,https://www.tiktok.com/@temp/video/7528493350203247894,logs_c1,Pov: quando ti collassano dopo una seduta mentre gli stai facendo il video al tatuaggio,not harmful,"The description appears to be about filming a tattoo session, which does not fall under any of the harmful content categories listed. It does not suggest any dangerous or harmful activity.",Saturday
7530564034857389334,https://www.tiktok.com/@temp/video/7530564034857389334,logs_c1,quando il cliente ti dice non ti preoccupare ci passi con il furgone (forse è abituato ai furgoni dei minions) #cientra #cilicenziano @Antonio Di Natale,not harmful,"The description appears to be a humorous take on a situation involving a client and a van, with a reference to the Minions. It does not fall under any of the harmful content categories listed.",Saturday
7528988340050234654,https://www.tiktok.com/@temp/video/7528988340050234654,logs_c1,#RSLfans know what’s up #coldplay #affair #jumbotron #REALsaltlake #soccer #luna #mls #appleTV,not harmful,"The description appears to be related to a soccer event or fan experience, mentioning teams, a jumbotron, and streaming services. There is no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework.",Saturday
7529228322073480470,https://www.tiktok.com/@temp/video/7529228322073480470,logs_c1,ma è tutto sbagliato #univeristà #halo #caduta #tuttosbagliato #unimore @Camilla Manfredini,not harmful,"The description does not indicate any content related to the harmful categories listed. It seems to be about a personal experience or opinion regarding university, possibly expressing frustration, but it does not suggest any harmful behavior or content.",Saturday
7526921238984379670,https://www.tiktok.com/@temp/video/7526921238984379670,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7529462802654727426,https://www.tiktok.com/@temp/video/7529462802654727426,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7528715398137613590,https://www.tiktok.com/@temp/video/7528715398137613590,logs_c1,Penny inizia a ribellarsi 😂 @Alessandra Amoroso #finoaquisummertour #aleamo #alessandraamoroso #penny #asti #fyp #virale #voliamoneiperte #andiamoneiperte #perteeeeee,not harmful,"The description appears to be about a music tour and does not contain any references to harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework.",Saturday
7529864656513518870,https://www.tiktok.com/@temp/video/7529864656513518870,logs_c1,Santa Linda 🙏🏼,not harmful,"The description ""Santa Linda 🙏🏼"" does not fall under any of the harmful content categories listed. It appears to be a benign statement, possibly referring to a location or a person named Santa Linda, accompanied by a prayer emoji, which does not suggest any harmful content.",Saturday
7529579346000907550,https://www.tiktok.com/@temp/video/7529579346000907550,logs_c1,wow,not harmful,"The description ""wow"" does not fall under any of the harmful content categories listed. It is a neutral expression that does not suggest any harmful activity or content.",Saturday
7528038141832301846,https://www.tiktok.com/@temp/video/7528038141832301846,logs_c1,Rainbow Flick control in New York!⚽️🇺🇸 Where shall I ball next?🤔 #streetpanna #football #soccer #nyc #newyork,not harmful,The description is about performing a soccer trick in New York and does not fall under any of the harmful content categories listed.,Saturday
7529502499510750486,https://www.tiktok.com/@temp/video/7529502499510750486,logs_c1,Marco ti amo sei iconico😂❤️@Marco Mengoni #stadiosannicola #bari #marcomengoni #concertomarcomengoni #concerto,not harmful,The description is expressing admiration for a musician and mentions attending a concert. It does not fall under any of the harmful content categories listed.,Saturday
7529203786896641302,https://www.tiktok.com/@temp/video/7529203786896641302,logs_c1,"ciao bambini, questi non sono più mamma e papà. Ti avevo detto che non ci avrei più provato, che non ti avrei più pregato di darci un’altra possibilità e non lo farò. Il mio ultimo gesto d’amore sarà quello di lasciarti vivere la tua vita senza di me, perché questo è quello che hai preferito e rispetterò la tua scelta. Hai smesso di amarmi, hai smesso di sorridere ai miei messaggi, hai smesso di ripetermi quanto fossi bella, hai smesso di guardarmi con quella luce negli occhi che mi faceva innamorare ogni giorno di più. Hai smesso di sorridermi con quel tuo sorriso e con quelle tue fossette e io ho smesso di fissarti per ore e contarti le lentiggini. Abbiamo smesso di essere mamma e papà, ma anche se tu hai smesso, io non smetterò mai di amarti, perché te l’ho promesso, perché ci credo, perché sei il mio tutto. Guardo spesso i nostri video e le nostre foto e non mi capacito di come io sia stata così cieca da non rendermi conto della cosa meravigliosa che avevo tra le mani, non mi accorgevo di quanto fosse raro il nostro amore e di quanto, nonostante problematica, la nostra relazione fosse felice. Siamo veramente andati contro tutti e tutto, non per modo di dire, ne abbiamo affrontate tante e abbiamo sempre vinto noi, ma questa volta non siamo riusciti ad uscirne perché il problema veniva da dentro, il problema ero io. Sono passati più di tre mesi, tre mesi durante i quali sono successe tante cose, ho capito tante cose e ho capito tanti errori fatti, anche se tu non sei riuscito a perdonarli. Non te ne sto facendo una colpa, capisco il dolore che ti ho causato e non pretendo che tu faccia finta di nulla, ma sappi che nonostante la mia instabilità, nonostante io viva in un mondo di emozioni altalenanti, la mia certezza sei tu e lo sei sempre stata, nonostante spesso non lo dimostrassi o non me ne rendessi conto. Non so se vedrai questo video, probabilmente te lo manderanno i tuoi amici ridendo di me, ma sai che non mi è mai interessato del parere degli altri finché avevo te al mio fianco. Ora non ci sei più e custodirò questi due anni passati insieme come il mio tesoro più grande, perché spero che nonostante tutto sia rimasto qualcosa di quello che avevamo, non credo che sia andato tutto perso, o almeno spero. Spero che riuscirai a capirmi, a capire il perché dei miei errori e che magari ci riusciremo a incontrare in futuro, cresciuti, diversi, ma con ancora il cuore pieno di amore l’uno per l’altro. Perché io sono convinta che la nostra è “una storia che non finisce mai di finire”, io ci credo in noi, credo in un ritorno e che prima o poi potremmo far vedere questi video ai nostri bambini. Ti amo to the moon and back Gabriele, e non smetterò mai di farlo.",not harmful,"The description is emotional and discusses a personal relationship and feelings of love and loss. It does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content. It is a personal reflection and expression of emotions, which is not inherently harmful.",Saturday
7530612552456375575,https://www.tiktok.com/@temp/video/7530612552456375575,logs_c1,Risposta a @elenam1302 #thiago #fedesumo❣️ #bergamo,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a response to another user, likely involving a personal or casual interaction.",Saturday
7528462861304253718,https://www.tiktok.com/@temp/video/7528462861304253718,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7529876953080417558,https://www.tiktok.com/@temp/video/7529876953080417558,logs_c1,Con due foglie di basilico!!!🌿 Aaah l’estate italiana 🥰 #comedy #fyp,not harmful,"The description appears to be light-hearted and related to comedy, with no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework.",Saturday
7528409897801682199,https://www.tiktok.com/@temp/video/7528409897801682199,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Could you please provide more details?",Saturday
7528419480758684950,https://www.tiktok.com/@temp/video/7528419480758684950,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Could you please provide more details?",Saturday
7530006428174650646,https://www.tiktok.com/@temp/video/7530006428174650646,logs_c1,Mamma non farti riconoscere Mia mamma: 💀 #laureamagistrale #perte,not harmful,"The description appears to be a humorous or light-hearted reference to a mother, possibly in a graduation context, and does not fall under any of the harmful content categories listed.",Saturday
7528461501988932886,https://www.tiktok.com/@temp/video/7528461501988932886,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Saturday
7529087880665287958,https://www.tiktok.com/@temp/video/7529087880665287958,logs_c1,ci sentiamo fra 12 ore 😙,not harmful,"The description ""ci sentiamo fra 12 ore 😙"" translates to ""we'll talk in 12 hours 😙"" and does not fall under any of the harmful content categories listed. It appears to be a benign statement about communicating later.",Saturday
7529929351337348374,https://www.tiktok.com/@temp/video/7529929351337348374,logs_c1,Ascolta…non complicarmi le cose ok? #befed #birraartigianale #since1996 #gallettobefed,harmful,"The video description promotes beer, which is an alcoholic beverage, and could encourage underage drinking or appeal to minors.",Saturday
7528913302781447446,https://www.tiktok.com/@temp/video/7528913302781447446,logs_c1,Non lo conoscevo. Ma è rimasto con me tutto il pomeriggio… #benessere #tenerife #networker #bambini,not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be a benign post about spending time with someone, possibly a child, and includes hashtags related to well-being and location.",Saturday
7530336010937437462,https://www.tiktok.com/@temp/video/7530336010937437462,logs_c1,"Vorresti registrare video ma hai paura di essere scoperto?🕵🏻‍♀️ 🤐FUNZIONI SEGRETE CHE NESSUNO TI DICE!👀 per gli amanti delle spycam o libri gialli ho il trucco per te!🔍 Per altri 𝐜𝐨𝐧𝐬𝐢𝐠𝐥𝐢! 𝐬𝐞𝐠𝐮𝐢𝐦𝐢! 📍𝐈𝐏𝐖 𝐖𝐢𝐧𝐝𝐓𝐫𝐞 𝐂𝐢𝐧𝐞𝐟𝐞𝐫𝐨𝐧𝐢𝐚, 𝐅𝐢𝐚𝐧𝐨 𝐑𝐨𝐦𝐚𝐧𝐨 #spycam #estate #spiare #windtre #investigatore #consigliutili #trick #nascosti #techitalia #smartlife #roma",harmful,"The description promotes the use of spy cameras and secret recording, which can be associated with privacy violations and potentially illegal activities. This falls under the category of 'Integrity and Authenticity' as it encourages deceptive behavior.",Saturday
7531122963593153814,https://www.tiktok.com/@temp/video/7531122963593153814,logs_c1,🇲🇩🇲🇩#perteeee #fyp #foryoupagee #🇲🇩 #perte #viral,not harmful,"The description contains hashtags and flags, which do not indicate any harmful content based on the provided framework. There is no mention of any harmful activities or themes.",Saturday
7528896857058200854,https://www.tiktok.com/@temp/video/7528896857058200854,logs_c1,#siamoalverde #aiutareilprossimo #maritoemoglie #ironia,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be related to humor or irony about a couple's financial situation, which is not inherently harmful.",Saturday
7529606229388234006,https://www.tiktok.com/@temp/video/7529606229388234006,logs_c1,no dai,not harmful,"The description ""no dai"" does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a neutral or nonsensical phrase without context.",Saturday
7529967732197002518,https://www.tiktok.com/@temp/video/7529967732197002518,logs_c1,la persona che invidio di più a questo mondo #mengonimarco #marcomengoni #mengonilive2025 #dio #mengoni #bacio,not harmful,"The description appears to be about admiration for a public figure, Marco Mengoni, and does not fall under any of the harmful content categories listed.",Saturday
7532545322627714326,https://www.tiktok.com/@temp/video/7532545322627714326,logs_c10,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Could you please provide more details?",Saturday
