video_id,link,account,desc,harmful,reasoning,day
7444252433737387286,https://www.tiktok.com/@temp/video/7444252433737387286,,When nature strikes back…Made with @Hailuo AI (MiniMax) #Tsunami #EpicWave #NaturalDisaster #OceanPower #WaveOfDestruction #UnstoppableNature #ClimateCrisis #EarthForce #ViralVideo #CinematicScenes #DisasterMovieVibes #hailuoai #minimax #fantasy #irinamalina_ai #UnrealNature #AIArt #OceanFury #globalimpact,not harmful,"The description refers to a video likely depicting AI-generated or cinematic scenes of natural disasters, such as tsunamis. While it mentions destruction, it does not fall under any of the harmful content categories like shocking and graphic content, as it seems to be more about artistic representation rather than real-life graphic depictions.",
7088294112385944838,https://www.tiktok.com/@temp/video/7088294112385944838,,Cosa spinge all’abuso di droghe? E quali sono le conseguenze?A San Patrignano abbiamo incontrato 6 persone che ci hanno raccontato le loro storie di dipendenza e i loro percorsi di riabilitazione nella comunità. Potete vedere tutti gli episodi della docu-serie “Resistenze” sulle nostre pagine Facebook e YouTube #resistenze #freeda #docuserie #documentary #dietrolequinte #addiction,not harmful,"The description discusses a docu-series about drug addiction and rehabilitation, which is educational and informative rather than promoting or glorifying drug use. It aims to raise awareness about the consequences of drug abuse and the process of recovery, which is beneficial for viewers, including minors.",
7516855735884565782,https://www.tiktok.com/@temp/video/7516855735884565782,,Una scommessa da 10€ oggi. Un mutuo negato domani. È tutela o controllo? Scrivimelo nei commenti. #mutuo #banca #contocorrente #giocoazzardo #giovanioggi #gentlemanfm #tiktokitalia,harmful,"The video description discusses gambling, which is considered harmful content as it can promote gambling behavior among minors.",
7527687400240254230,https://www.tiktok.com/@temp/video/7527687400240254230,,#perte #alcohol #foryou #serata #sbocco,harmful,"The video description includes a hashtag related to alcohol, which can promote or depict the consumption of alcohol, potentially influencing minors to engage in similar behavior.",
7387770845847997728,https://www.tiktok.com/@temp/video/7387770845847997728,,"Fatti pagare un caffé con questa semplice scommessa! Per questo video mi baso su un gioco che, da quel che so, è di Gianfranco Preverino, maestro della prestigiazione e del mondo dei bari/scommesse! #magia #spiegazione #wizfanelli",harmful,"The video description promotes a betting game, which falls under the category of gambling. This type of content can be harmful to minors as it may encourage them to engage in gambling activities.",
7534636428534320406,https://www.tiktok.com/@temp/video/7534636428534320406,,Raccomandazione di biancheria intima traspirante da uomo#fyp #musthave #fashion #Biancheria intima,not harmful,"The description is about recommending breathable men's underwear, which does not fall under any of the harmful content categories listed. It is related to fashion and does not suggest any inappropriate or harmful behavior.",
7514299779073969431,https://www.tiktok.com/@temp/video/7514299779073969431,,"Ma quali sono le conseguenze di una dieta restrittiva? 🚫Esatto, la dieta, soprattutto se drastica ha degli effetti collaterali da non trascurare 👤Effetti sul corpo e sulla mente: 📍rallentamento metabolico, il corpo entra in modalità “risparmio energetico” e brucia meno kcal 📍perdita di massa muscolare: è un fattore da non trascurare, proprio perché perdendo muscolo si va ulteriormente a rallentare il metabolismo Infatri spesso quando si finisce la dieta si riprendono in fretta i kg persi con gli interessi 📍maggiore desiderio di carboidrati, dolce e salato: proprio perché sono la fonte privilegiata di energia per il corpo 📍pensiero costante rivolto al cibo, in particolare ai cibi di cui ci stiamo privando 📍maggiore rischio di abbuffate e perdita di controllo 📍incapacità di percepire i nostri segnali, in particolare la sazietà 📍senso di colpa, fallimento, frustrazione 👤🍒🍝Se non rispettiamo un bisogno primario come quello di nutrirci, il nostro corpo metterà in atto dei meccanismi di difesa, sia a livello fisico che psicologico! ⛓️‍💥Non c’entra la forza di volontà, sono meccanismi bene conosciuti, automatici che si ripetono ogni qualvolta che proviamo a chiudere l’alimentazione dentro regole rigide Un’alternativa gentile c’è! Non farti ingannare dall’ennesima dieta♥️🌸 #intuitiveeating #culturadelladieta #nutrizione #dimagrire #bilancia #peso #salute #kcal #giudizio #fameemotiva #mindfuleating #dietarestrittiva #dieta #nutrizionista #abbuffate",not harmful,"The video description discusses the negative consequences of restrictive dieting and promotes a healthier approach to eating, which aligns with promoting positive body image and mental health. It does not encourage disordered eating or harmful behaviors.",
7460491818732391702,https://www.tiktok.com/@temp/video/7460491818732391702,,"The human preparations at BODY WORLDS exhibits come from the donor program. Donors choose to give their bodies for medical science and education, focusing on anatomy, not personal details. Want to see more? Visit BODY WORLDS or check our website—link in bio! #BodyWorldsAmsterdan #BodyWorlds #DonorProgram #AnatomyEducation #ScienceForGood #DidYouKnow",not harmful,"The description promotes educational content related to anatomy and medical science, which is not harmful. It does not fall under any of the harmful content categories listed, as it focuses on educational and scientific purposes without any graphic or shocking content.",
7244169215295425819,https://www.tiktok.com/@temp/video/7244169215295425819,,#ironia :),not harmful,"The description ""#ironia :)"" does not fall under any of the harmful content categories listed. It appears to be a playful or sarcastic remark without any indication of harmful content.",
7526273344476286230,https://www.tiktok.com/@temp/video/7526273344476286230,,L’alcool me sauve #percer,harmful,"The description suggests that alcohol is a solution or a form of escape, which can promote unhealthy behavior and attitudes towards alcohol consumption, especially to minors.",
7147006134648311045,https://www.tiktok.com/@temp/video/7147006134648311045,,🎤 @Léa Lrnc #dilemma #tiktok #trend #music #funny #drole #pourtoi #foryou #france #trending #viral #fyp #humour #bestfriend #fun,not harmful,"The description suggests a music-related, humorous, and trending video without any indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework.",
7302810829399805216,https://www.tiktok.com/@temp/video/7302810829399805216,,"THREEMA, L'APP CHE GARANTISCE LA PRIVACY #yourpersonaldetective#detective#investigatoreprivato#attenzione#calcioscommesse#neiperte#privacy#spy#tips",not harmful,"The description discusses an app that guarantees privacy and includes hashtags related to privacy, detective work, and tips. There is no indication of harmful content such as gambling promotion, as ""calcioscommesse"" (football betting) is mentioned in a context that does not explicitly promote gambling.",
7397108398703004961,https://www.tiktok.com/@temp/video/7397108398703004961,,Che figata il corpo umano…🤩 #curiosità #anatomia #corpoumano #letsmove #diegofusina,not harmful,"The description appears to be about the human body and anatomy, which is educational and does not fall under any of the harmful content categories listed.",
