video_id,link,account,desc,harmful,reasoning,day
7529289450606710038,https://www.tiktok.com/@temp/video/7529289450606710038,logs_c1,#famigliapeluche #cocacola #silvia @Coca-Cola,not harmful,"The description appears to reference a family, a popular beverage brand, and a user handle. There is no indication of any harmful content such as disordered eating, dangerous activities, or any other categories listed in the harmful content framework.",Sunday
7530693608815594774,https://www.tiktok.com/@temp/video/7530693608815594774,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Sunday
7528390590606871810,https://www.tiktok.com/@temp/video/7528390590606871810,logs_c1,1000IQ move by @Thomas Müller vs. FC Bacelona 😮‍💨 #MiaSanMia #FCBayern #FCB #Müller,not harmful,"The description appears to be about a soccer move by a player during a match, which does not fall under any of the harmful content categories listed.",Sunday
7529621215355489558,https://www.tiktok.com/@temp/video/7529621215355489558,logs_c1,RIPOSA IN PACE❤️‍🩹 #thiagoelar,not harmful,"The description appears to be a tribute or memorial message, which does not fall under any of the harmful content categories listed. It does not promote or depict any harmful behavior or content.",Sunday
7529972925902900502,https://www.tiktok.com/@temp/video/7529972925902900502,logs_c1,-75kg,not harmful,"The description ""-75kg"" does not inherently fall under any of the harmful content categories listed. It could simply refer to a weight measurement without any context suggesting disordered eating, body image issues, or any other harmful behavior.",Sunday
7529109905177922838,https://www.tiktok.com/@temp/video/7529109905177922838,logs_c1,il duo di cui non ti stancherai mai🦋🤍 @𝒿𝑒𝓃𝓃𝓎👸,not harmful,"The description does not indicate any content related to the harmful categories listed. It appears to be a simple expression of admiration or enjoyment for a duo, which is not harmful.",Sunday
7529489188283059478,https://www.tiktok.com/@temp/video/7529489188283059478,logs_c1,"Fatturati stellari e canoni risibili, tornelli e recinzioni attorno alla spiaggia: la gestione dei lidi a Mondello rappresenta tutti i problemi dei balneari. @Ismaele La Vardera",not harmful,"The description discusses issues related to the management of beach facilities and does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content.",Sunday
7529807846985223442,https://www.tiktok.com/@temp/video/7529807846985223442,logs_c1,В итоге ночью мы замерзли😂,not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be a lighthearted or humorous comment about being cold at night, which is not harmful to minors.",Sunday
7529477676067802390,https://www.tiktok.com/@temp/video/7529477676067802390,logs_c1,Wedding tattoo #weddindtattoo #perte #foryouu #foryourepage #livetattoo,not harmful,"The description refers to a wedding tattoo, which does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content. It appears to be a personal or artistic expression related to a wedding.",Sunday
7528864521524464918,https://www.tiktok.com/@temp/video/7528864521524464918,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Sunday
7530887376135130390,https://www.tiktok.com/@temp/video/7530887376135130390,logs_c1,Lavoro di squadra⚠️,not harmful,"The description ""Lavoro di squadra"" translates to ""Teamwork"" in English and does not indicate any harmful content based on the provided framework. There is no mention of any harmful activities or themes.",Sunday
7529629611089464598,https://www.tiktok.com/@temp/video/7529629611089464598,logs_c1,prova che i social sono fake 🧜🏻‍♀️ #fyp,not harmful,"The description suggests a commentary on the authenticity of social media, which does not fall under any of the harmful content categories listed. It appears to be a general statement or opinion rather than promoting harmful behavior or content.",Sunday
7530444754195123478,https://www.tiktok.com/@temp/video/7530444754195123478,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Could you please provide more details?",Sunday
7529517344209505558,https://www.tiktok.com/@temp/video/7529517344209505558,logs_c1,Niente è paragonabile alle emozioni che mi avrebbero aspettato lì 🥹 sicuramente un’esperienza che ricorderò per sempre! Ho staccato la spina dal mondo e mi sono buttata in questa folle avventura! Saluto tutti i miei compagni ❤️ #netflix #toohottohandle #carlottacocins,not harmful,"The description does not fall under any of the harmful content categories. It appears to be a personal reflection on a memorable experience, likely related to a show or event, without any indication of harmful themes.",Sunday
7529252751507819799,https://www.tiktok.com/@temp/video/7529252751507819799,logs_c1,Ora che non ho più te ❤️ #cesarecremonini #cesarecremoninistadi #cesarecremoninilive2025 #love #stadio #roma #olimpico,not harmful,"The description appears to be about a music event or concert related to Cesare Cremonini, with hashtags indicating love and a stadium event. There is no indication of harmful content based on the provided framework.",Sunday
7519827257058233622,https://www.tiktok.com/@temp/video/7519827257058233622,logs_c1,Forza Napoli!!! #napoli #veo3,not harmful,The description is simply expressing support for a sports team and does not fall under any of the harmful content categories listed.,Sunday
7529889889052036374,https://www.tiktok.com/@temp/video/7529889889052036374,logs_c1,"È morto Thiago Elar, tiktoker di 27 anni noto per il racconto della sua esperienza in una struttura psichiatrica. Originario di Bergamo, era diventato un punto di riferimento per chi viveva situazioni simili. L’annuncio della sua morte, avvenuta per cause naturali, è stato dato sui social da chi seguiva con affetto il suo percorso.",not harmful,The description discusses the death of a TikToker who shared his experiences in a psychiatric facility. It mentions that he died of natural causes and does not include any harmful content related to the framework provided. It is a factual statement about his passing and his impact on others.,Sunday
7529607407559920918,https://www.tiktok.com/@temp/video/7529607407559920918,logs_c1,vi pregooo aiutatemi #perte #fyp #foru #aiutatemi #4you,harmful,"The phrase ""aiutatemi"" (help me) combined with the plea and hashtags could indicate a cry for help, potentially related to self-harm or suicidal thoughts, which is harmful content for minors.",Sunday
7528147807656758550,https://www.tiktok.com/@temp/video/7528147807656758550,logs_c1,👻 dldd.94 pour suivre l’aventure,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a generic or promotional message.",Sunday
7529498100893814038,https://www.tiktok.com/@temp/video/7529498100893814038,logs_c1,"Mi è capitato di sentirmi escluso e ignorato, come se fossi un peso💔 Nessuno dovrebbe sentirsi così🥺 Solo in pochi possono capire❤️‍🩹 #amici #gruppo #pov #triste",not harmful,"The description expresses feelings of exclusion and sadness but does not promote or depict harmful behavior such as self-harm, hate speech, or any other harmful content categories. It appears to be a personal expression of emotion rather than harmful content.",Sunday
7529259635430231318,https://www.tiktok.com/@temp/video/7529259635430231318,logs_c1,#gardalandpark #gardaland #2025 #verona #lakegarda #lagodigarda #italy,not harmful,"The description appears to be about a location or event, specifically Gardaland Park in Italy, and does not fall under any of the harmful content categories listed.",Sunday
7529231246736493846,https://www.tiktok.com/@temp/video/7529231246736493846,logs_c1,Facts @Lidl Northern Ireland,not harmful,"The description appears to be a factual statement or mention of a brand, which does not fall under any of the harmful content categories listed.",Sunday
7530246044962114838,https://www.tiktok.com/@temp/video/7530246044962114838,logs_c1,Luca sta continuando la sua laurea nel migliore dei modi,not harmful,"The description simply states that Luca is continuing his degree successfully, which does not fall under any of the harmful content categories.",Sunday
7529869875464998166,https://www.tiktok.com/@temp/video/7529869875464998166,logs_c1,preordina la maglietta ( in bio ) per far piangere quella disperata 🤭⭐️ ( piangi Debby ),harmful,"This description can be classified under 'Harassment and Bullying' as it appears to encourage making someone cry, which is a form of bullying behavior.",Sunday
7530025287346588950,https://www.tiktok.com/@temp/video/7530025287346588950,logs_c1,@𝖆𝖕𝖔𝖑𝖔 @Álvarito🐍 @Cristiano🌓 @Fabio Ferrucci @Viola Silvi,not harmful,The description consists of usernames or tags and does not contain any content that falls under the harmful content framework categories.,Sunday
7526297570700774678,https://www.tiktok.com/@temp/video/7526297570700774678,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?",Sunday
7528668735343758622,https://www.tiktok.com/@temp/video/7528668735343758622,logs_c1,Big surprise #dog #superman #fyp,not harmful,The description suggests a video featuring a dog and possibly a surprise related to a Superman theme. There is no indication of any harmful content based on the provided framework.,Sunday
7530567573038075158,https://www.tiktok.com/@temp/video/7530567573038075158,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Please provide the description so I can assist you further.",Sunday
7529969386086583574,https://www.tiktok.com/@temp/video/7529969386086583574,logs_c1,#thenotoriousmma #connormcgregor #ufc #mma,not harmful,"The description references a well-known mixed martial artist and the sport of MMA, which does not inherently fall under any of the harmful content categories listed. It does not promote or depict dangerous activities or challenges beyond the context of a professional sport.",Sunday
7528890958163856662,https://www.tiktok.com/@temp/video/7528890958163856662,logs_c1,#fyp,not harmful,"The description ""#fyp"" (For You Page) is a common tag used to increase the visibility of a video on TikTok and does not fall under any of the harmful content categories listed.",Sunday
7531106356854639894,https://www.tiktok.com/@temp/video/7531106356854639894,logs_c1,CORRETE☠️❤️ . . . #onepiece,not harmful,"The description appears to reference a popular anime series, ""One Piece,"" and does not contain any language or references that fall under the harmful content categories listed. The use of emojis does not suggest any harmful intent or content.",Sunday
7530256261145824534,https://www.tiktok.com/@temp/video/7530256261145824534,logs_c1,sto aspettando la proposta 🙃💗 #perte #ironia #trend #fyp #virale,not harmful,"The description appears to be light-hearted and humorous, using hashtags like #ironia (irony) and #trend, which suggest it is meant to be taken in a playful manner. There is no indication of any harmful content based on the provided framework.",Sunday
7530988039875661078,https://www.tiktok.com/@temp/video/7530988039875661078,logs_c1,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as harmful or not harmful. Could you please provide more details?",Sunday
7530930464593431830,https://www.tiktok.com/@temp/video/7530930464593431830,logs_c1,sonia ti amo,not harmful,"The description ""sonia ti amo"" translates to ""Sonia, I love you"" in English. It does not fall under any of the harmful content categories listed, as it is simply an expression of affection.",Sunday
7530306163804523798,https://www.tiktok.com/@temp/video/7530306163804523798,logs_c1,"“Quando una cliente ti obbliga a tagliare una chioma da sogno… e alla fine il risultato è così bello che ti ricredi anche tu ✂️🔥 Il cuore piangeva, ma le forbici hanno fatto magia.” ✨ A volte il cambiamento spaventa… ma può sorprenderti! ✨ #HairTransformation #TaglioEstremo #CambioLook #ParrucchiereTikTok #CapelliTop #HairTok #BeforeAndAfter #TaglioCapelli #ColorePerfetto #HairDrama #StoriaVera #FidatiDelParrucchiere #LookDaUrlo #HairMagic",not harmful,"This description discusses a hair transformation and the emotions involved in changing one's hairstyle. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or dangerous activities. It is a positive and creative expression related to hair styling.",Sunday
7530280680727579926,https://www.tiktok.com/@temp/video/7530280680727579926,logs_c1,Poverina💔 #turnatolu #perte #fyp #perteee #CapCut,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a general or emotional expression without specific context.",Sunday
7529247827004869920,https://www.tiktok.com/@temp/video/7529247827004869920,logs_c1,"Quando la realtà supera il meme...🤯 FORZA NAPOLI, ed è subito 'SKIBIDIBOPPI' dal ritiro del Napoli 😅🤣 #SSCNapoli #Lombardo #JuanJesus",not harmful,"The description appears to be about a sports team, Napoli, and includes some humorous or meme-related content. It does not fall under any of the harmful content categories listed.",Sunday
7529449727801314582,https://www.tiktok.com/@temp/video/7529449727801314582,logs_c1,"La mamma di Emanuela Ruggeri, trovata morta a Roma, risponde subito al telefono. Se lo è sempre tenuta vicino dalla sera del 14 luglio, quando sua figlia l'ha salutata: «Ciao, vado a mangiare fuori». Non l'ha più vista. Alessandra, che idea si è fatta? «Che c'entra qualcuno: lei non guidava la macchina, qualcuno in quel posto ce l'ha portata». Pensa a qualcuno in particolare? «No, io e mio marito, il papà di Emanuela, non conoscevamo chi frequentava. Era tornata a vivere qua a Roma il 15 gennaio, dopo essere stata a Torino: era salita col suo ragazzo, ma poi si sono lasciati e allora lei è tornata a casa da noi». 👉 L'articolo di Erica Dellapasqua sul Corriere #corrieredellasera #articolidelgiorno #emanuelaruggeri",not harmful,The description discusses a news article about a missing person case and does not fall under any of the harmful content categories listed. It does not contain graphic details or promote harmful behavior.,Sunday
7529094765451726112,https://www.tiktok.com/@temp/video/7529094765451726112,logs_c1,Goldrake Episodio 11: il piano malvagio per distruggere la Terra durante l'eclissi! #goldrake #uforobot #fyp #animecult #anni70 #cartonianimati #animevintage #cartoonsnetwork #eclissi #fineDelMondo #robotgiapponesi,not harmful,"The description refers to an episode of a vintage anime series and does not contain any references to harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework. It is focused on fictional storytelling and nostalgia for classic cartoons.",Sunday
7531057443019836694,https://www.tiktok.com/@temp/video/7531057443019836694,logs_c1,Testing movie stunt so you don’t have to!,harmful,"The description suggests that the video involves performing a movie stunt, which could encourage viewers, especially minors, to attempt dangerous activities themselves.",Sunday
7529217658064145666,https://www.tiktok.com/@temp/video/7529217658064145666,logs_c1,Even though it all burnt down lol #tomorrowland #festival,not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be a lighthearted comment about an event, likely referring to a festival experience, without any indication of dangerous or harmful behavior.",Sunday
7529515444651248918,https://www.tiktok.com/@temp/video/7529515444651248918,logs_c1,#perteeee,not harmful,"The description ""#perteeee"" does not indicate any content related to the harmful categories listed. It appears to be a hashtag that does not inherently suggest harmful content.",Sunday
7529647037122366742,https://www.tiktok.com/@temp/video/7529647037122366742,logs_c1,#gracegarofalotv #dead #tiktoker,harmful,"The use of the hashtag ""#dead"" in conjunction with a person's name could imply content related to death, which may fall under the category of Suicide and Self-Harm or Shocking and Graphic Content. This could be distressing or harmful to minors.",Sunday
7531104837413440790,https://www.tiktok.com/@temp/video/7531104837413440790,logs_c1,#laurea #graduate #gilmoregirls #gilmoregirlstiktok #unamammaperamica #rorygilmore #lorelaigilmore,not harmful,"The description references a graduation theme and popular TV show ""Gilmore Girls,"" which does not fall under any of the harmful content categories listed.",Sunday
7530228599912238358,https://www.tiktok.com/@temp/video/7530228599912238358,logs_c1,Parcheggio geolier 25-26 luglio #geolier #concerto #ippodromoagnano #parcheggio #live,not harmful,"The description refers to a concert event and parking information, which does not fall under any of the harmful content categories listed.",Sunday
7530355980845042966,https://www.tiktok.com/@temp/video/7530355980845042966,logs_c1,el mejor 2 pa 2 que puede existir🩶@domenicoespositooo_,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a benign statement about a positive experience or relationship.",Sunday
7530259258202443030,https://www.tiktok.com/@temp/video/7530259258202443030,logs_c1,Erkenn den Bart an …estaaaaaaaaa #viral_video#viral#fürdichpage#fypdong#viraliza#fürdich#vairal#viralizatiktok#viralizaae#viralizaai,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a general or humorous video likely related to recognizing a beard, which is not harmful.",Sunday
7529143439661813014,https://www.tiktok.com/@temp/video/7529143439661813014,logs_c1,,unclear,"I'm sorry, but it seems there is no video description provided for me to classify. Could you please provide the description of the TikTok video you would like me to evaluate?",Sunday
7530558249108507926,https://www.tiktok.com/@temp/video/7530558249108507926,logs_c1,,unclear,"I'm sorry, but I need a specific TikTok video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate.",Sunday
7529147787053796610,https://www.tiktok.com/@temp/video/7529147787053796610,logs_c1,"Una donna di 82 anni residente a Nerola, in provincia di Roma, è deceduta all’ospedale San Giovanni di Dio di Fondi (Latina) per virus West Nile, malattia infettiva tramessa  dalle zanzare. L'82enne era stata ricoverata il 14 luglio scorso per febbre e stato confusionale. Al momento nel Lazio ci sono altri sei casi confermati di infezione da virus West Nile, tutti circoscritti nella provincia di Latina. Due pazienti, un uomo di 63 e uno di 72 anni, in condizioni critiche per la presenza di patologie concomitanti, con sintomi neurologici, entrambi ricoverati all'ospedale Santa Maria Goretti di Latina. Per gli altri quattro c'è invece un miglioramento clinico. I casi registrati nella regione, però, non sarebbero legati tra loro. Li accomuna però la provenienza dalla stessa provincia: quella di Latina. 👉 L'articolo di Erica Dellapasqua sul Corriere #corrieredellasera #articolidelgiorno #westnile",not harmful,"The description provides information about a health issue related to the West Nile virus and does not fall under any of the harmful content categories such as disordered eating, suicide, dangerous activities, or any other listed harmful content. It is informative and does not pose a risk to minors.",Sunday
7529087717414669601,https://www.tiktok.com/@temp/video/7529087717414669601,logs_c1,Vetrina rotta a Dankol,not harmful,"The description ""Vetrina rotta a Dankol"" translates to ""Broken window at Dankol"" and does not fall under any of the harmful content categories listed. It appears to be a simple statement about a broken window, which is not inherently harmful.",Sunday
7530930408314146070,https://www.tiktok.com/@temp/video/7530930408314146070,logs_c1,Lo chiameró Giuseppe,not harmful,"The description ""Lo chiameró Giuseppe"" (which translates to ""I will call him Giuseppe"") does not fall under any of the harmful content categories listed. It appears to be a benign statement, possibly referring to naming something or someone, and does not suggest any harmful activity or content.",Sunday
7529557552481242390,https://www.tiktok.com/@temp/video/7529557552481242390,logs_c1,Nuestra dupla italiana 🇮🇹 @Viola Silvi @Cristiano🌓  @𝖆𝖕𝖔𝖑𝖔,not harmful,"The description does not indicate any content related to the harmful categories listed. It appears to be a simple mention of users or creators, likely celebrating or acknowledging them.",Sunday
7529286278131485974,https://www.tiktok.com/@temp/video/7529286278131485974,logs_c1,tutina blu di shein+collanina#dejavu #2021 #maranza,not harmful,"The description appears to be about fashion, specifically mentioning a blue outfit from Shein and a necklace. It does not fall under any of the harmful content categories listed.",Sunday
7530720070926863638,https://www.tiktok.com/@temp/video/7530720070926863638,logs_c1,Stone Island Goretex Paclite with in built trousers 😮‍💨 Just hit the website 📲,not harmful,The description is about a clothing item and does not fall under any of the harmful content categories listed. It is simply promoting a product.,Sunday
7529942541572066582,https://www.tiktok.com/@temp/video/7529942541572066582,logs_c1,Non la vedevo da 7 anni…❤️‍🩹🤲 Pt. 2?,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a personal or emotional reunion story, which is not harmful.",Sunday
7531054682953764118,https://www.tiktok.com/@temp/video/7531054682953764118,logs_c1,Ho messo la foto alla fine del video.,not harmful,"The description ""Ho messo la foto alla fine del video"" translates to ""I put the photo at the end of the video"" and does not indicate any content that falls under the harmful categories listed. It does not suggest disordered eating, self-harm, dangerous activities, or any other harmful content.",Sunday
7519147066438733078,https://www.tiktok.com/@temp/video/7519147066438733078,logs_c1,I vantaggi nello stare con una pugliese #perte #foggia #unapugliesealnord #benvenutialnord,not harmful,"The description discusses the advantages of being with someone from Puglia, Italy, and includes hashtags related to locations. It does not fall under any of the harmful content categories listed.",Sunday
7529942481228549398,https://www.tiktok.com/@temp/video/7529942481228549398,logs_c1,questa mossa scioglie tutti😉🩶@domenicoespositooo_,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a benign statement without context suggesting harm.",Sunday
7530432872595934486,https://www.tiktok.com/@temp/video/7530432872595934486,logs_c1,😭😭#perte,not harmful,"The description ""#perte"" with crying emojis does not fall under any of the harmful content categories listed. It does not suggest any harmful behavior or content.",Sunday
7530617481526873366,https://www.tiktok.com/@temp/video/7530617481526873366,logs_c1,SOLO A ME🙂‍↔️🙂‍↔️🙂‍↔️,not harmful,"The description ""SOLO A ME🙂‍↔️🙂‍↔️🙂‍↔️"" does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a neutral or ambiguous statement without context.",Sunday
7529454242684210454,https://www.tiktok.com/@temp/video/7529454242684210454,logs_c1,"Ci sono infermieri (tanti) che lasciano tutto e se ne vanno, stretti fra i carichi di lavoro, le aggressioni, un costo della vita crescente con stipendi non all’altezza delle responsabilità. E ci sono infermieri che restano, o meglio, resistono. Ma che lanciano un grido d’allarme e chiedono che le istituzioni li ascoltino, prima che il «buco» di personale che si è creato diventi una voragine non più arginabile. Una di questi è Viola Di Lembo, 47 anni, infermiera al Pronto soccorso del Sant’Orsola, delegata aziendale per il Nursind, sindacato che l’altro giorno ha fatto un appello alla Regione: «Ascoltate cosa abbiamo da dire sul sistema dell’emergenza-urgenza». Di Lembo, lei cos’ha da dire sul sistema dell’emergenza-urgenza? «Lavoriamo sempre con i numeri contati, siamo costantemente a contingente minimo, a maggior ragione nel periodo delle ferie che vanno ovviamente garantite, ma poi bastano una malattia, un infortunio, un imprevisto e i numeri non bastano». 👉 L'articolo di Daniela Corneo sul Corriere #corrieredellasera #articolidelgiorno",not harmful,"The description discusses the challenges faced by nurses, such as workload and staffing issues, and calls for institutional support. It does not fall under any of the harmful content categories listed.",Sunday
7530376607287086359,https://www.tiktok.com/@temp/video/7530376607287086359,logs_c1,La Polizia di Napoli ferma delle probabili vedette tra cui un pilota d'aereo,not harmful,"The description discusses a police action in Naples involving potential lookouts, including an airplane pilot. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or hate speech.",Sunday
7529428489330527510,https://www.tiktok.com/@temp/video/7529428489330527510,logs_c1,"@comunedisanteodoro visto che fate pagare pure l’acqua che si respira, facciamo qualcosa? Veramente una vergogna",not harmful,"The description appears to be a complaint about the cost of water in a specific location. It does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content.",Sunday
7529643689325448470,https://www.tiktok.com/@temp/video/7529643689325448470,logs_c1,stamm nguaiat #fyp,not harmful,"The description does not contain any language or references that fall under the harmful content categories listed. It appears to be a generic or nonsensical phrase with a hashtag for ""For You Page"" (#fyp), which is commonly used to increase visibility on TikTok.",Sunday
7529214386175708438,https://www.tiktok.com/@temp/video/7529214386175708438,logs_c1,Veloci! che ho fameee #fast #trend #fyp #perte,not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be a lighthearted or humorous post about being hungry, which is not harmful.",Sunday
7529107869111782678,https://www.tiktok.com/@temp/video/7529107869111782678,logs_c1,Prima di rivedere questo video stavamo ancora insieme,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a personal reflection or statement about a past relationship.",Sunday
