filename,prompt_method,elapsed_time_processor,elapsed_time_generate,response
7506860766541417774.mp4,simple_prompt,11.657548189163208,4.348130941390991,not harmful
7509247677180267798.mp4,simple_prompt,2.7296743392944336,4.620923280715942,not harmful
7509767009211583766.mp4,simple_prompt,2.9963314533233643,4.037035942077637,not harmful
7510956346385190166.mp4,simple_prompt,2.1013269424438477,4.574111461639404,not harmful
7512361167239564566.mp4,simple_prompt,1.5550875663757324,3.8393099308013916,not harmful
7512367388290157846.mp4,simple_prompt,8.319208145141602,4.000651836395264,not harmful
7514832830648667448.mp4,simple_prompt,0.5162744522094727,0.8787972927093506,not harmful
7515087693735283990.mp4,simple_prompt,2.2312827110290527,4.398956298828125,not harmful
7515741420045602070.mp4,simple_prompt,1.086878776550293,2.4531688690185547,not harmful
7516855735884565782.mp4,simple_prompt,2.008807420730591,3.8738555908203125,not harmful
7518006962731191574.mp4,simple_prompt,1.010784387588501,2.417067050933838,not harmful
7519442047871274262.mp4,simple_prompt,11.150047063827515,7.0368874073028564,"harmful based on if the tiktok falls under one of these groups. Reasoning: The video contains gambling content, which is harmful to minors as it promotes and glamorizes gambling behavior."
7519457157436181782.mp4,simple_prompt,1.7794997692108154,4.294007062911987,not harmful
7519800077242715414.mp4,simple_prompt,2.0540645122528076,4.317232370376587,not harmful
7520917355132718358.mp4,simple_prompt,4.033619165420532,3.934443950653076,not harmful
7522448994635615510.mp4,simple_prompt,1.7651193141937256,4.381213665008545,not harmful
7523193591708044566.mp4,simple_prompt,1.112253189086914,2.3967742919921875,not harmful
7523351367012846870.mp4,simple_prompt,2.779150963,4.168426036834717,Dangerous Activity and Challenges
7524005368129752342.mp4,simple_prompt,1.2630884647369385,3.2168080806732178,not harmful
7524044898320928022.mp4,simple_prompt,0.7947452068328857,1.8114221096038818,not harmful
7524269726965583126.mp4,simple_prompt,0.5796377658843994,1.2385685443878174,not harmful
7524346253841288470.mp4,simple_prompt,3.682974100112915,4.2341625690460205,not harmful
7524661865750793494.mp4,simple_prompt,0.4099564552307129,0.39966535568237305,not harmful
7524729889195347222.mp4,simple_prompt,2.025700569152832,4.507256984710693,not harmful
7525041874961403138.mp4,simple_prompt,2.1292221546173096,4.170379877090454,not harmful
7525114797646449942.mp4,simple_prompt,2.896895408630371,3.7892181873321533,not harmful
7525190232023534870.mp4,simple_prompt,3.666903495788574,4.116358041763306,not harmful
7525478611101502742.mp4,simple_prompt,0.6443259716033936,1.4801437854766846,not harmful
7525573634211990817.mp4,simple_prompt,1.9427239894866943,4.477498531341553,not harmful
7525712193053134088.mp4,simple_prompt,2.231766939163208,4.741965293884277,not harmful
7525764595445763350.mp4,simple_prompt,0.7976603507995605,1.8125431537628174,not harmful
7525827413977140512.mp4,simple_prompt,6.9429075717926025,4.1283347606658936,not harmful
7525878898891017494.mp4,simple_prompt,4.065454006195068,3.770545482635498,not harmful
7525881242726812950.mp4,simple_prompt,1.198883056640625,2.944744825363159,not harmful
7525901699786083606.mp4,simple_prompt,0.5913772583007812,1.1896839141845703,not harmful
7526122349804915990.mp4,simple_prompt,0.7188725471496582,1.5539379119873047,not harmful
7526167574497856790.mp4,simple_prompt,3.216654062271118,7.100168228149414,"harmful based on if the tiktok falls under one of these groups. Reasoning: The video discusses gambling addiction, which is a harmful topic that can be detrimental to individuals and society."
7526263941396483350.mp4,simple_prompt,0.7915651798248291,1.799696683883667,not harmful
7526270520975789334.mp4,simple_prompt,0.5279088020324707,1.0640735626220703,not harmful
7526562321343253782.mp4,simple_prompt,1.6179933547973633,3.6837315559387207,not harmful
7526635921509190935.mp4,simple_prompt,0.5575525760650635,1.1488375663757324,not harmful
7526640068245753090.mp4,simple_prompt,1.7641520500183105,4.580099344,not harmful
7526669250795228438.mp4,simple_prompt,2.332062244415283,5.084261894226074,not harmful
7526770716977466679.mp4,simple_prompt,0.5898356437683105,1.1681694984436035,not harmful
7527707383221521686.mp4,simple_prompt,2.4169845581054688,4.721146345,not harmful
7528543754412838166.mp4,simple_prompt,2.574831247329712,4.501237630844116,not harmful
7528685120945966358.mp4,simple_prompt,1.4450438022613525,3.532711982727051,not harmful
7528729403703037206.mp4,simple_prompt,1.3607637882232666,3.1675362586975098,not harmful
7529203786896641302.mp4,simple_prompt,5.801888942718506,3.7117860317230225,not harmful
7529607407559920918.mp4,simple_prompt,1.0756468772888184,2.100524663925171,not harmful
7529647037122366742.mp4,simple_prompt,1.6245074272155762,3.999079942703247,not harmful
7529869875464998166.mp4,simple_prompt,1.1987793445587158,2.7501182556152344,not harmful
7529929351337348374.mp4,simple_prompt,1.1159274578094482,2.4347622394561768,not harmful
7530266588931476758.mp4,simple_prompt,2.730426311,4.686023235321045,not harmful
7530281831581715734.mp4,simple_prompt,0.794769287,1.7380316257476807,not harmful
7530336010937437462.mp4,simple_prompt,2.0313191413879395,4.2953410148620605,not harmful
7530979068397784342.mp4,simple_prompt,3.4366307258605957,4.190049409866333,not harmful
7530998554932825366.mp4,simple_prompt,4.6317009925842285,4.399882555007935,not harmful
7531057443019836694.mp4,simple_prompt,2.605027437210083,4.782619238,not harmful
7531304252568767766.mp4,simple_prompt,0.4423038959503174,0.5497462749481201,not harmful
7531386677319847190.mp4,simple_prompt,1.4637749195098877,3.2988641262054443,not harmful
7531415896380771606.mp4,simple_prompt,3.5872726440429688,4.250920057296753,not harmful
7531421199528709398.mp4,simple_prompt,1.0928337574005127,2.6513633728027344,not harmful
7531818494866836758.mp4,simple_prompt,1.244542121887207,2.412154197692871,not harmful
7531848335192476950.mp4,simple_prompt,0.9437048435211182,2.4559693336486816,not harmful
7532044654527794454.mp4,simple_prompt,1.8696033954620361,4.519947290420532,not harmful
7532501688695983382.mp4,simple_prompt,0.6867904663085938,1.5125489234924316,not harmful
7533231674411601174.mp4,simple_prompt,2.2563436031341553,4.132493257522583,not harmful
7533257429358857494.mp4,simple_prompt,0.7286398410797119,1.5599117279052734,not harmful
7533329373630352662.mp4,simple_prompt,2.7051494121551514,3.9938180446624756,not harmful
7533384463401684246.mp4,simple_prompt,0.9099724292755127,2.1640312671661377,not harmful
7533655549611609367.mp4,simple_prompt,0.7180397510528564,1.4427564144134521,not harmful
